date;DZD;AUD;BWP;BRL;BND;CAD;CLP;CNY;CZK;DKK;EUR;INR;ILS;JPY;KRW;KWD;MYR;MUR;MXN;NZD;NOK;OMR;PEN;PHP;PLN;QAR;RUB;SAR;SGD;ZAR;SEK;CHF;THB;TTD;AED;GBP;USD;UYU
13/11/2020;128.6887;0.723;0.0893;5.4848;1.3501;1.3147;757.43;6.6165;22.402;6.3028;1.1815;74.6713;3.362;104.92;1113.2;;4.1315;40.1206;20.4833;0.6834;9.1513;0.3845;3.64;48.291;3.8015;;77.3262;;1.3501;15.6343;8.6457;0.9152;30.248;6.7631;;1.3168;1;42.961
16/11/2020;;0.729;0.0899;5.4192;1.3457;1.3085;766.7;6.5776;22.276;6.2959;1.183;;3.356;104.68;1115.1;0.30545;4.1145;40.1064;;0.6875;9.071;;3.654;48.302;3.7782;3.64;76.9197;3.75;1.3457;15.37155;8.644;0.9139;30.166;6.7757;3.6725;1.32045;1;42.845
17/11/2020;128.5088;0.7322;0.0902;5.3962;1.3446;1.3094;767.86;6.5648;;6.2683;1.1882;74.5087;3.356;104.48;1108;0.30545;4.1058;40.0819;20.3212;0.6911;9.0627;0.3845;3.627;48.169;3.7877;3.64;76.253;3.75;1.3446;15.3989;8.6133;0.91015;30.178;6.78;3.6725;1.32705;1;42.746
18/11/2020;128.3578;0.7295;0.0902;5.2926;1.3427;1.3063;767.05;6.543;22.248;6.2787;1.1868;74.3629;3.342;104.07;1106.8;0.30535;4.098;40.0809;20.2388;0.6884;9.0255;0.3845;3.577;48.24;3.7621;3.64;75.9268;3.75;1.3427;15.38895;8.5876;0.91055;30.25;6.7505;3.6725;1.32785;1;42.669
19/11/2020;128.5089;0.7295;0.0897;5.3324;1.3436;;758.1;6.577;22.279;6.2963;1.1832;74.2555;3.351;103.84;1105.9;0.30535;4.095;40.0108;20.1858;0.6904;9.0348;0.3845;;48.265;3.7872;3.64;76.2627;3.75;1.3436;15.495;8.638;0.9121;30.368;;3.6725;1.3256;1;
20/11/2020;128.4159;0.7295;0.0901;5.3499;1.3435;;758.62;6.5733;22.201;6.2791;1.1863;74.1598;3.344;103.87;1112.2;;4.0905;40.0685;20.1172;0.6913;8.987;0.3845;;48.279;3.7677;;76.012;;1.3435;15.3632;8.6034;0.9114;30.326;;;1.3278;1;
23/11/2020;128.3984;0.7313;0.0902;5.3822;1.3422;1.3082;761.55;6.5715;22.101;6.2576;1.1901;74.1409;3.339;;1114.2;0.30525;4.0895;40.036;20.1012;0.6955;8.9827;0.3845;3.596;48.25;3.7616;3.64;75.76;3.75;1.3422;15.28365;8.5981;0.90785;30.283;6.7379;3.6725;1.33705;1;42.676
24/11/2020;128.4798;0.7317;0.0902;5.4031;1.3438;1.3033;765.96;6.5785;22.128;6.2726;1.1865;73.9752;3.341;104.56;1112.6;0.3054;4.0945;;20.0577;0.6942;8.9986;0.3845;3.604;48.192;3.7625;3.64;75.8146;3.75;1.3438;15.38995;8.5899;0.91295;30.392;6.7429;3.6725;1.33375;1;42.62
25/11/2020;128.2475;0.7356;0.0906;5.3502;1.3418;1.3003;772.83;6.5782;22.014;6.259;1.189;73.9762;3.325;104.5;1111.2;0.3052;4.087;40.043;20.0465;0.6975;8.872;0.3845;3.606;48.177;3.7556;3.64;75.4727;3.75;1.3418;15.24145;8.5247;0.91265;30.358;6.7495;3.6725;1.33285;1;42.633
30/11/2020;129.1328;0.7393;0.0906;5.3311;1.3373;1.2965;766.69;6.5847;21.861;6.2114;1.198;;3.308;103.87;1104.4;0.30505;4.069;40.0633;20.1398;0.7041;8.8155;0.3845;3.603;;3.7364;3.64;76.1999;3.75;1.3373;15.2767;8.4813;0.9032;30.275;6.7673;3.6725;1.33555;1;42.521
01/12/2020;129.4812;0.7368;0.0902;5.2783;1.3392;1.2952;767.29;6.5621;21.922;6.22;1.1968;73.5083;3.304;104.26;1104.9;0.30505;4.078;39.9961;20.0508;0.7028;8.8593;0.3845;3.602;48.085;3.7367;3.64;76.3203;;1.3392;15.3367;8.5233;0.9058;30.263;6.7706;;1.3326;1;42.39
02/12/2020;129.2867;0.7375;0.0907;5.2261;1.3364;1.2934;760.16;6.5657;21.887;6.1692;1.2066;73.6501;3.289;104.34;1107.1;0.3046;4.0715;;20.0497;0.7064;8.8681;0.3845;3.602;48.11;3.7038;3.64;75.6151;3.75;1.3364;15.4123;8.5191;0.89925;30.226;6.7726;;1.33445;1;42.57
03/12/2020;130.1279;0.7409;0.0905;5.1619;1.3372;1.288;755.34;6.5581;21.748;6.1262;1.2151;73.8938;3.275;104.45;1103.3;0.30445;4.0725;;19.9083;0.7057;8.8116;0.3845;3.595;48.044;3.6981;3.64;75.1996;3.75;1.3372;15.28565;8.4719;0.89235;30.211;6.7748;;1.3441;1;42.631
04/12/2020;130.4961;0.7428;0.0911;5.17;1.3334;1.2801;752.03;6.5328;21.814;6.1213;1.2159;73.7413;3.266;103.8;1098.1;;4.064;;19.7838;0.7075;8.767;;3.588;48.046;3.6765;;74.2529;;1.3334;15.1503;8.4415;0.88995;30.16;6.7546;;1.34655;1;42.629
07/12/2020;131.1052;0.743;0.0909;5.1012;1.3342;1.2801;747.61;6.534;21.835;6.1373;1.2128;73.7657;3.273;104.08;1086.6;0.30435;4.071;39.983;19.8213;0.7044;8.7672;0.3845;3.596;48.033;3.7001;3.64;74.2506;3.75;1.3342;15.24005;8.5007;0.8916;;6.7638;3.6725;1.32555;1;42.651
08/12/2020;131.1008;0.7426;0.091;5.0914;1.3367;1.2808;;6.536;21.793;6.1446;1.2114;73.7613;3.248;104.05;1082.7;0.30435;4.069;;19.7537;0.7039;8.7736;0.3845;;;3.6914;3.64;73.6618;3.75;1.3367;15.05405;8.4162;0.88995;30.129;6.7434;3.6725;1.33135;1;42.671
09/12/2020;131.1172;0.7442;0.0916;5.1103;1.3352;1.2803;744.82;6.5312;21.672;6.1466;1.2109;73.5882;3.256;104.15;1084.4;0.30435;4.0685;39.9526;;0.7045;8.7342;0.3845;3.598;48.071;3.6657;3.64;73.3057;3.75;1.3352;14.96255;8.4487;0.88865;30.023;6.7388;3.6725;1.34585;1;42.566
10/12/2020;131.4624;0.7478;0.0914;5.0846;1.337;1.2734;739.45;6.5522;21.715;6.143;1.2115;73.6684;3.251;104.27;1083.6;0.30435;4.0625;;19.9572;0.702;8.832;0.3845;3.598;48.081;3.6574;3.64;73.7124;3.75;1.337;15.02525;8.4728;0.88915;;6.7538;3.6725;1.3254;1;42.433
11/12/2020;131.3488;0.7561;0.0914;5.0685;1.3338;1.2769;738.17;6.5385;21.712;6.1375;1.2127;73.5914;3.254;104.01;1086.2;;4.0545;39.8145;20.1075;0.7094;8.8206;;3.593;48.067;3.663;;73.1195;;1.3338;15.12355;8.4594;0.88895;;6.7566;;1.3183;1;42.446
14/12/2020;131.5171;0.754;0.0912;5.0572;1.3344;1.2757;733.55;6.54;21.637;6.1191;1.2162;73.5417;3.257;104.01;1089.3;0.30435;4.0495;39.8168;20.1778;0.7082;8.7019;0.3845;3.582;48.072;3.6548;3.64;72.9272;;1.3344;15.0096;8.4156;0.88575;30.084;6.7681;3.6725;1.3183;1;42.373
15/12/2020;132.2206;0.7512;0.0913;5.0962;1.3361;1.2722;731.58;6.55;21.712;6.1307;1.214;73.6532;3.255;104.1;1090.8;0.30435;4.065;39.8058;20.1113;0.7084;8.743;0.3845;3.588;48.054;3.6554;3.64;73.4453;3.75;1.3361;15.95685;8.4163;0.88585;30.077;6.7673;3.6725;1.3379;1;42.434
16/12/2020;132.273;0.7564;0.0918;5.1051;1.3316;1.2753;734.23;6.5417;21.497;6.1051;1.2189;73.5209;3.253;103.7;1093.2;0.30405;4.051;39.7944;19.9513;0.7088;8.679;0.3845;3.584;48.059;3.6334;3.64;73.4201;3.75;1.3316;;8.3449;0.8832;30.045;6.7797;3.6725;1.3533;1;42.425
17/12/2020;132.1984;0.7587;0.0923;5.0606;1.3276;1.2718;735.09;6.5336;21.396;6.0753;1.2246;73.4336;3.245;103.2;1092.2;0.3037;4.0415;39.6974;19.8173;0.7111;8.5755;0.3845;3.581;48.059;3.6254;3.64;72.9781;3.75;1.3276;14.69455;8.3061;0.88355;29.904;6.7816;3.6725;1.36085;1;42.35
18/12/2020;132.1625;0.7594;0.0924;5.098;1.3264;1.2775;723.44;6.542;21.323;6.0684;1.2259;73.5146;3.241;103.25;1092.8;;;39.5992;19.9487;0.7146;8.5784;;;48.059;3.6322;;73.3155;;1.3264;14.53395;8.2615;0.883;29.805;6.7641;;1.3533;1;42.128
21/12/2020;;0.757;0.0922;5.1566;1.3328;1.2849;723.85;6.5493;21.59;6.112;1.2173;73.6498;3.251;103.38;1097.9;0.30375;;39.6097;20.0905;0.7101;8.7503;0.3845;3.603;48.056;3.7082;3.64;74.6721;3.75;1.3328;14.86385;8.3422;0.8885;30.024;6.756;3.6725;1.3273;1;42.194
22/12/2020;132.4641;0.7557;0.0925;5.1467;1.335;1.2908;730.7;6.549;21.489;6.079;1.2239;73.8879;3.234;103.43;1101.2;0.3036;;39.5784;20.0562;0.7085;8.6558;0.3845;;;3.6921;3.64;75.3498;3.75;1.335;14.58755;8.2745;0.88515;30.155;6.7476;3.6725;1.3406;1;42.246
23/12/2020;132.3703;0.7552;0.0924;5.1734;1.3352;1.2856;728.96;6.5349;21.681;6.1138;1.2166;73.8132;3.222;103.63;1106.6;0.3036;;39.5926;20.1175;0.7032;8.7324;0.3845;;48.091;3.6919;3.64;75.4571;;1.3352;14.5965;8.305;0.88985;30.208;6.7327;3.6725;1.342;1;42.315
04/01/2021;132.2857;0.7703;0.0927;5.162;1.3174;1.2751;710.95;6.4682;21.259;6.049;1.2296;73.0115;3.206;103.08;1088;0.30325;4.008;39.497;19.8457;;8.4938;0.3845;3.624;48.021;3.6998;3.64;;3.75;1.3174;14.56745;8.1881;0.87985;29.901;6.7601;3.6725;1.367;1;42.16
05/01/2021;132.3007;0.7701;0.0926;5.3263;1.3188;1.2707;702.93;6.4626;21.369;6.062;1.2271;73.1086;3.203;103.14;1083.1;0.30325;4.0115;39.5246;19.9437;0.7174;8.5334;0.3845;3.627;48.022;3.7031;3.64;;3.75;1.3188;14.97785;8.2144;0.8796;29.904;6.7631;3.6725;1.35915;1;42.332
06/01/2021;132.2515;0.7766;0.0917;5.3176;1.3194;1.2685;702.29;6.4548;21.191;6.0296;1.2338;73.139;3.186;102.8;1086.1;0.30305;4.0105;39.5673;19.725;0.7258;8.4138;0.3845;3.625;48.044;;3.64;;3.75;1.3194;14.97175;;0.87635;29.927;6.7667;3.6725;1.36485;1;
07/01/2021;132.2151;0.7795;0.0915;5.3427;1.3187;1.2707;696.18;6.4576;21.299;6.06;1.2276;73.133;3.182;102.99;1086.8;0.30305;4.022;;19.91;0.7294;;0.3845;3.62;48.06;3.6656;3.64;;;1.3187;15.23185;8.1876;0.8837;29.94;6.7707;3.6725;1.35655;1;42.492
08/01/2021;;0.7769;0.0906;5.3677;1.3255;1.2705;709.99;6.4674;21.359;6.0709;1.225;73.3344;3.187;103.83;1087.7;;4.032;39.5308;19.9705;0.7256;8.397;;3.61;48.053;3.6919;;;;1.3255;15.2535;8.2222;0.8842;30.104;6.7725;;1.3591;1;42.454
11/01/2021;132.585;0.7697;0.0903;5.496;1.3306;1.2788;713.28;6.4784;21.574;6.1146;1.2163;73.4511;3.183;;1094.4;0.30335;4.0415;39.5947;20.113;0.7201;8.5242;0.3845;3.615;48.079;3.7271;3.64;74.5157;3.75;1.3306;15.46885;8.2635;0.8901;30.151;6.7794;3.6725;1.34865;1;42.619
12/01/2021;;0.7691;0.0899;5.4631;1.3311;1.2746;718.89;6.4615;21.535;6.1167;1.2161;73.3725;3.159;104.21;1097.8;0.30335;4.0635;39.5486;19.9373;0.7173;8.5326;0.3845;3.606;48.091;3.7188;3.64;74.2663;3.75;1.3311;15.37695;8.2825;0.8898;30.165;6.7315;3.6725;1.35885;1;42.477
13/01/2021;132.4703;0.7763;0.0909;5.3064;1.3232;1.271;725.24;6.461;21.515;6.1147;1.2166;73.1546;3.134;103.67;1099.9;0.30295;4.045;39.5081;19.7935;0.7226;8.4983;0.3845;3.61;48.066;3.7142;3.64;73.5264;;1.3232;15.31455;8.2599;0.88885;30.002;6.7509;3.6725;1.36715;1;42.422
14/01/2021;132.7793;0.7751;0.0907;5.2611;1.3272;1.2654;739.72;6.4652;21.604;6.136;1.2124;73.1226;3.116;103.94;1095;0.30305;4.04;39.4974;19.7793;0.7192;8.5045;0.3845;3.61;48.049;3.7323;3.64;73.7961;3.75;1.3272;15.15735;8.3288;0.88955;30.022;6.7348;3.6725;1.36485;1;42.388
15/01/2021;132.7552;0.7766;0.091;5.2708;1.3257;1.2727;735.35;6.4691;21.577;6.1365;1.2123;73.0243;3.231;103.83;1100.3;;4.037;39.5135;19.7875;0.7219;8.5074;;3.61;48.067;3.7466;;73.5453;;1.3257;15.23165;8.3403;0.88755;29.998;6.7487;;1.36395;1;42.351
19/01/2021;132.9308;0.7718;0.0909;5.2939;1.3291;1.2735;736.11;6.4905;21.562;6.132;1.2132;73.1803;3.232;104;1104.4;0.30315;4.05;39.647;19.6788;0.7128;8.5248;0.3845;3.611;48.066;3.7416;3.64;73.7243;3.75;1.3291;14.9604;8.3579;0.88795;30.053;6.7595;3.6725;1.36135;1;42.241
20/01/2021;132.7672;0.7722;0.0915;5.3027;1.3261;1.2656;733.73;6.4655;21.594;6.1468;1.2101;73.1251;3.254;103.92;1102.1;0.30285;4.045;39.6626;19.5793;0.7124;8.5307;0.3845;3.612;48.069;3.7303;3.64;73.355;3.75;1.3261;14.9632;8.3483;0.8897;29.975;6.7687;3.6725;1.36765;1;42.098
21/01/2021;132.8036;0.7771;0.0917;5.316;1.3238;1.2627;730.38;6.4631;21.461;6.119;1.2158;72.9735;3.28;103.53;1100;0.30285;4.03;39.6616;19.7393;0.7185;8.4317;0.3845;;48.042;3.7312;3.64;73.3694;3.75;1.3238;14.79375;8.3349;0.8865;29.937;6.775;3.6725;1.3718;1;42.169
22/01/2021;132.7006;0.7746;0.0913;5.4295;1.3244;1.2716;715.56;6.475;21.509;6.1198;1.2158;73.038;3.28;103.58;1099.2;;4.0415;39.664;19.9833;0.7218;8.4971;;3.629;48.047;3.7255;;74.3615;;1.3244;15.11585;8.2878;0.8848;29.976;6.7753;;1.36685;1;42.156
25/01/2021;132.64;0.7738;0.0911;5.5074;1.3263;1.2738;724.26;6.475;21.463;6.1229;1.2152;72.9297;3.265;103.82;1102.3;0.3027;4.046;39.6668;20.1598;0.7193;8.5153;0.3845;3.641;;3.7402;3.64;74.8569;;1.3263;15.2054;8.268;0.88625;29.978;6.7758;3.6725;1.369;1;42.079
26/01/2021;132.9006;;0.0904;5.3859;1.3271;1.2702;731.92;6.4772;21.479;6.1262;1.2143;;3.268;103.75;1103.2;0.3027;4.0445;39.6908;20.0152;0.719;8.5541;0.3845;3.643;48.067;3.7512;3.64;75.6354;;1.3271;15.1556;8.3063;0.88865;29.973;6.7822;3.6725;1.36725;1;41.94
27/01/2021;132.6764;0.7736;0.0911;5.3818;1.3258;1.2775;731;6.4654;21.484;6.1398;1.2114;72.8176;3.264;103.68;1103;0.3027;4.044;39.6973;20.2168;0.7238;8.6309;0.3845;3.651;48.062;3.7507;3.64;75.04;;1.3258;15.21605;8.3107;0.88835;29.98;6.7821;3.6725;1.3716;1;42.188
28/01/2021;132.9854;0.7628;0.0905;5.4276;1.3317;1.281;736.88;6.4835;21.6;6.1507;1.2091;73.0674;3.294;104.28;1104;0.30285;;;20.2697;0.7134;8.7011;0.3845;3.644;48.073;3.7566;3.64;76.1854;;1.3317;15.2421;8.3731;0.89045;30.035;6.78;3.6725;1.3645;1;42.311
29/01/2021;132.9188;0.7645;0.0905;5.4753;1.3315;1.278;741.4;6.4614;21.442;6.128;1.2136;72.9519;3.291;104.48;1114.6;;4.054;39.7658;20.2248;0.7168;8.5226;0.3845;;48.121;3.746;;76.2527;;1.3315;15.0091;8.3644;0.88895;29.985;6.7193;;1.3718;1;42.278
01/02/2021;132.8338;0.7652;0.0909;5.4602;1.3297;1.2824;734.62;6.4604;21.489;6.1547;1.2084;73.0189;3.288;104.68;1117.2;0.30275;;;;0.7177;8.5973;0.3845;3.636;48.076;3.7323;3.64;75.5053;;1.3297;15.0043;8.3735;0.8952;29.925;6.7395;3.6725;1.37095;1;42.27
02/02/2021;133.0883;0.7623;0.091;5.3869;1.3309;1.2818;731.66;6.4604;21.506;6.1751;1.2044;72.9805;3.3;104.9;1118;0.30285;4.0425;;20.1722;0.7157;8.5904;0.3845;3.637;48.062;3.7311;3.64;75.9051;3.75;1.3309;14.9733;8.3984;0.89815;29.978;6.7218;3.6725;1.36725;1;42.313
03/02/2021;133.2276;0.7613;0.0912;5.3417;1.3319;1.2783;734.86;6.4584;21.579;6.1891;1.2017;72.9396;3.3;105.02;1116.6;0.30285;4.0475;39.8398;20.1953;0.7206;8.6161;0.3845;3.635;48.059;3.7352;3.64;76.0801;;1.3319;14.9221;8.4027;0.8989;30.022;6.7384;3.6725;1.36305;1;42.423
04/02/2021;133.361;0.7624;0.0909;5.3904;1.3347;1.2828;730.53;6.4599;21.587;6.1993;1.1996;72.9152;3.298;105.02;1114;0.30295;4.0525;39.8828;20.4435;0.7212;8.6179;0.3845;3.642;48.022;3.7509;3.64;75.7293;;1.3347;15.0661;8.4258;0.90225;30.029;6.7331;3.6725;1.36035;1;42.621
05/02/2021;;0.7593;0.0909;5.3878;1.3388;1.2777;737.23;6.4758;21.534;;1.1983;72.8986;3.286;105.54;1116.7;;4.0745;39.9367;20.1388;0.7161;;;3.636;48.065;3.7554;;75.1107;;1.3388;14.96605;8.4478;0.90345;30.116;6.7431;;1.36885;1;42.566
08/02/2021;133.1792;0.7673;0.0913;5.3664;1.3336;1.2753;736.65;6.4573;21.401;6.1842;1.2025;72.8623;3.282;105.51;1124;0.30285;4.0615;39.9712;20.1227;;8.5426;0.3845;3.639;48.09;3.7301;3.64;74.2602;3.75;1.3336;14.9809;8.3935;0.90065;30.041;6.7426;3.6725;1.3683;1;42.513
09/02/2021;133.0338;0.7727;0.0916;5.421;1.3301;1.2719;735.07;6.4492;21.263;6.1442;1.2104;72.8883;3.259;104.92;1119.1;0.3026;4.0575;39.9784;20.0913;0.7234;8.4755;0.3845;3.641;48.049;3.6972;;74.1192;3.75;1.3301;14.76345;8.3811;0.89345;29.97;6.7592;3.6725;1.37765;1;42.595
10/02/2021;132.7975;0.774;0.092;5.4018;1.3259;1.2689;733.13;6.4377;21.301;6.1328;1.2127;72.8458;3.253;104.61;1116;0.3023;4.04;39.9851;20.0588;0.7233;8.4341;0.3845;3.635;48.045;3.6973;3.64;73.8526;;1.3259;14.71195;8.2885;0.89095;29.917;6.7648;3.6725;1.3835;1;42.708
11/02/2021;132.8399;0.7735;0.092;5.362;1.3256;1.2686;728.9;;21.219;6.1233;1.2147;72.7772;3.26;;;0.3023;4.0445;39.9547;19.9535;0.7206;8.4461;0.3845;3.636;48.04;3.7117;3.64;73.7579;3.75;1.3256;14.6371;8.3228;0.89025;29.914;6.7688;3.6725;1.3826;1;42.651
12/02/2021;132.8824;0.7745;0.0922;5.3809;;1.2711;722.52;;21.271;6.1415;1.2108;72.7998;3.249;104.85;;;;;19.9622;0.7226;8.4944;;3.642;;3.7186;;73.9378;;;14.6461;8.3372;0.89265;;6.7524;;1.3783;1;42.612
16/02/2021;132.7552;0.7796;0.0928;;1.3219;1.2684;718.45;;21.209;6.1243;1.2143;72.7219;3.237;105.47;1103.1;0.3023;4.0305;39.9604;20.2023;0.7237;8.3948;0.3845;3.649;47.952;3.694;3.64;73.2895;3.75;1.3219;14.50445;8.2693;0.88775;29.871;6.7428;3.6725;1.39255;1;
17/02/2021;133.0277;0.7753;0.0918;5.4132;1.3284;1.2712;717.38;;21.465;6.1665;1.206;72.8359;3.257;106.15;1099.7;0.3024;4.0385;39.9694;20.2257;0.7185;8.4671;0.3845;3.651;48.054;3.7287;3.64;73.7669;3.75;1.3284;14.7638;8.3148;0.89545;29.981;6.7281;3.6725;1.3861;1;42.804
18/02/2021;133.1671;0.7754;0.0919;5.4232;1.3282;1.2696;719.78;6.4666;21.4;6.1538;1.2084;72.7327;3.265;105.72;1107.7;0.3024;4.038;39.9997;20.4165;0.7195;8.4556;0.3845;3.648;48.384;3.7152;3.64;73.7755;3.75;1.3282;14.7638;8.3168;0.89705;30.008;6.7454;3.6725;1.3943;1;42.843
19/02/2021;;0.777;0.0923;5.3918;1.3283;1.2614;712.14;6.4618;21.291;6.1264;1.2139;;3.271;105.71;1105.7;;4.0435;40.0488;20.4222;0.7221;8.4105;;3.65;48.405;3.6997;;73.9717;;1.3283;14.63385;8.2997;0.8942;30.014;6.7577;;1.3999;1;42.849
22/02/2021;132.8338;0.7876;0.0917;5.5038;1.3237;1.2613;707.12;6.4683;21.394;6.1292;1.2133;72.3664;3.268;105.48;1107.1;0.30215;4.0405;40.0157;20.6783;0.7309;8.5045;0.3845;3.652;48.44;3.7135;3.64;;3.75;1.3237;14.861;8.303;0.89815;30.013;6.7623;3.6725;1.4022;1;43.039
23/02/2021;132.64;0.7923;0.0922;5.4484;;1.2603;709.65;6.4611;21.334;6.1242;1.2143;72.3707;3.264;;1106.5;0.30185;4.042;39.9471;20.5833;0.733;8.4979;0.3845;3.651;48.562;3.7117;3.64;;3.75;1.3205;14.671;8.2894;0.9003;30.007;6.7669;3.6725;1.4089;1;42.98
24/02/2021;132.6461;0.7913;0.0923;5.4176;1.3199;1.2548;706.76;6.4598;21.387;6.1225;1.2146;72.2923;3.264;105.5;1110.8;0.30185;4.039;39.9286;20.4752;0.7343;8.4376;0.3845;3.649;48.701;3.7145;3.64;73.7532;;1.3199;14.4161;8.2773;0.9073;30.031;6.7696;3.6725;1.41355;1;43.049
25/02/2021;132.5007;0.797;0.0926;5.4594;1.3188;1.253;703.65;6.4509;21.352;6.0829;1.2225;72.4953;3.28;106.05;1110.2;;4.04;39.9404;20.8523;0.7435;8.3661;0.3845;3.645;;3.6943;3.64;73.4747;3.75;1.3188;;8.2526;0.90595;30.041;6.7699;3.6725;1.4136;1;43.157
26/02/2021;132.743;0.7829;0.091;5.5296;1.3279;1.2685;708.04;6.4664;21.612;6.1349;1.2121;73.0408;;106.23;1108.4;;4.0495;39.9905;20.939;0.7349;8.5811;0.3845;3.647;48.637;3.7247;;74.4373;;1.3279;14.9601;8.3091;0.90605;;6.7442;;1.3925;1;43.145
01/03/2021;133.0399;0.7745;0.091;5.5826;1.3301;1.2661;719.91;6.4638;21.64;6.1694;1.2053;73.2948;3.306;106.48;;0.3021;4.0535;40.0447;20.6123;0.7272;8.5954;0.3845;3.651;48.653;3.7572;3.64;74.0448;;1.3301;15.09495;8.4329;0.91275;30.338;6.7438;3.6725;1.394;1;43.15
02/03/2021;133.3367;0.7755;0.0907;5.6838;1.3314;;721.2;6.4731;21.733;6.1823;1.2028;73.3507;3.299;106.85;1121.8;0.3022;4.054;;20.6903;0.7268;8.5264;0.3845;;48.601;3.7765;3.64;74.5755;;1.3314;15.10055;8.4617;0.91725;30.337;;;1.39265;1;
03/03/2021;132.9551;0.7822;0.091;5.7336;1.3296;1.2631;726.74;6.4596;21.688;6.1721;1.2048;73.0662;3.287;106.85;1121.3;0.30195;4.0495;40.0659;20.8957;0.7298;8.5036;0.3845;3.672;48.571;3.7509;3.64;73.5187;3.75;1.3296;14.8826;8.3892;0.91785;30.297;6.7499;3.6725;1.39515;1;43.936
04/03/2021;133.1247;0.7793;0.0907;5.6002;1.3329;1.2637;731.3;6.4686;21.774;6.1792;1.2034;72.7126;3.312;107.04;1122.9;0.30195;4.0555;40.0511;20.8498;0.7255;8.5254;0.3845;3.672;48.531;3.7851;3.64;73.7864;;1.3329;15.0146;8.4308;0.9243;30.361;6.7536;3.6725;1.39415;1;43.903
05/03/2021;133.676;0.7709;0.0899;5.6864;1.3372;;729.15;6.4761;22.034;6.2291;1.1938;72.7572;3.318;107.88;1126.2;;4.0675;40.1268;21.2635;0.7171;8.5534;;;48.573;3.8393;;74.4275;;1.3372;15.2797;8.5346;0.92815;30.451;;;1.38155;1;
08/03/2021;133.8759;;0.0896;5.7337;1.3452;1.266;733.11;6.5236;22.264;6.2668;1.1866;73.0023;3.332;108.35;1129.4;0.3023;4.09;;21.4177;0.7184;8.5779;0.3845;3.699;48.599;3.8665;3.64;;3.75;1.3452;15.50885;8.5554;0.93385;30.686;6.7531;3.6725;1.3834;1;44.574
09/03/2021;133.9063;0.7663;0.0891;5.8391;1.3488;1.2635;738.46;6.5201;22.109;6.2524;1.1894;73.1181;3.329;109.11;1131.3;0.3024;4.126;40.167;21.2575;0.7115;8.4781;0.3845;3.701;48.564;3.8507;3.64;74.264;3.75;1.3488;15.3652;8.5468;0.9312;30.836;6.7615;3.6725;1.3872;1;44.64
10/03/2021;133.882;0.7684;0.0895;5.7443;1.3474;1.2637;733.42;6.5077;22.051;6.2534;1.1892;72.9737;;108.81;1141.1;0.3022;4.1285;;20.9853;0.7167;8.4774;0.3845;3.693;48.544;3.842;3.64;74.0393;3.75;1.3474;15.2938;8.5259;0.93155;30.763;6.7751;3.6725;1.3869;1;44.537
11/03/2021;133.6214;0.7747;0.0903;5.5884;;1.2561;728.89;6.4961;21.874;6.2132;1.1969;;;108.51;1140.7;;4.1125;;20.7133;0.7193;8.4309;;3.69;48.564;3.8287;3.64;73.4996;3.75;1.343;14.9394;8.4484;0.9251;30.618;6.7758;3.6725;1.39565;1;44.356
12/03/2021;133.5851;0.7785;0.0908;5.5634;1.342;1.2493;718.4;6.4993;21.912;6.232;1.1933;72.6845;3.316;108.75;1137.3;;4.117;;20.7637;0.7228;8.4524;;3.698;48.519;3.8521;;73.5081;;1.342;14.9741;8.4945;0.93105;30.657;6.7624;;1.38865;1;44.534
15/03/2021;133.676;0.7749;0.0905;5.629;1.3456;1.248;718.37;6.5051;21.974;6.2384;1.192;72.7097;3.309;109.05;1130.7;0.30195;4.117;40.1325;;0.7197;8.4721;0.3845;3.715;48.435;3.8429;3.64;73.2317;3.75;1.3456;14.8686;8.5179;0.9292;30.733;6.7498;3.6725;1.3909;1;44.502
16/03/2021;133.7123;0.7753;0.0909;5.5845;1.3442;1.2455;721.49;6.5022;21.973;6.2351;1.1926;72.4811;3.299;109.19;1135.9;0.30195;4.114;40.1924;20.5753;0.7199;8.4712;0.3845;3.703;48.493;3.8519;3.64;72.9619;3.75;1.3442;14.78955;8.5139;0.92525;30.733;6.7521;3.6725;1.3864;1;44.494
17/03/2021;133.7972;0.7737;0.0907;5.6573;1.3468;1.2465;723.47;6.5026;21.966;6.2451;1.1907;72.5716;3.289;109.13;1132.5;0.30195;4.1185;40.3283;20.6828;0.7186;8.5003;0.3845;3.704;48.568;3.8676;3.64;73.1019;3.75;1.3468;14.9222;8.5192;0.92815;30.798;6.7529;3.6725;1.3897;1;44.603
18/03/2021;133.573;0.7827;0.0915;5.5468;1.3417;1.2458;730.93;6.5025;21.969;6.2424;1.1912;72.5248;3.297;108.96;1131.8;0.30195;4.1075;40.4562;20.4415;0.7249;8.4837;0.3845;3.702;48.658;3.8705;3.64;73.6582;3.75;1.3417;14.7523;8.4786;0.92765;30.762;6.7556;3.6725;1.39555;1;44.34
19/03/2021;;0.7753;0.0911;5.5076;1.344;1.2506;724.59;6.502;21.975;6.2538;1.1891;72.5155;3.289;109.09;1123.7;;4.1165;40.4869;20.4823;0.7158;8.5794;;3.71;48.673;3.8865;;74.139;;1.344;14.72275;8.5018;0.92815;30.884;6.7642;;1.39105;1;44.292
