date;topix_open;topix_max;topix_min;topix_close;topix_closed_ajusted;topix_volume;euro_open;euro_max;euro_min;euro_close;euro_closed_ajusted;euro_volume;sp500_open;sp500_max;sp500_min;sp500_close;sp500_closed_ajusted;sp500_volume;sse_open;sse_max;sse_min;sse_close;sse_closed_ajusted;sse_volume;nasdaq_open;nasdaq_max;nasdaq_min;nasdaq_close;nasdaq_closed_ajusted;nasdaq_volume
25/01/2021;1935.00;1937.00;1927.00;1935.00;1935.00;1124790.00;1130.54;1131.52;1106.48;1110.13;1110.13;247474300.00;3851.68;3859.23;3797.16;3855.36;3855.36;6955860000.00;3605.36;3637.10;3591.02;3624.24;3624.24;327300.00;13681.21;13728.98;13368.68;13635.99;13635.99;7139410000.00
26/01/2021;1927.00;1932.00;1921.00;1924.00;1924.00;3774120.00;1108.72;1121.17;1108.52;1115.66;1115.66;218263600.00;3839.66;3861.08;3789.54;3811.15;3811.15;6512950000.00;3610.97;3610.97;3564.74;3569.43;3569.43;278100.00;13681.72;13702.69;13603.19;13626.06;13626.06;6781460000.00
26/01/2021;1927.00;1932.00;1921.00;1924.00;1924.00;3774120.00;1108.72;1121.17;1108.52;1115.66;1115.66;218263600.00;3862.96;3870.90;3847.78;3849.62;3849.62;6029090000.00;3610.97;3610.97;3564.74;3569.43;3569.43;278100.00;13681.72;13702.69;13603.19;13626.06;13626.06;6781460000.00
27/01/2021;1933.00;1937.00;1924.00;1935.00;1935.00;1665310.00;1112.43;1115.53;1088.28;1098.49;1098.49;307437500.00;3836.83;3836.83;3732.48;3750.77;3750.77;9878040000.00;3567.55;3578.80;3546.49;3573.34;3573.34;264100.00;13486.58;13538.42;13192.91;13270.60;13270.60;11102160000.00
28/01/2021;1895.00;1920.00;1891.00;1910.00;1910.00;2176340.00;1087.22;1108.99;1080.78;1106.68;1106.68;269662700.00;3755.75;3830.50;3755.75;3787.38;3787.38;6937960000.00;3534.67;3549.54;3496.88;3505.18;3505.18;270900.00;13323.29;13507.64;13316.52;13337.16;13337.16;9823150000.00
29/01/2021;1916.00;1920.00;1875.00;1878.00;1878.00;3168510.00;1091.02;1098.91;1085.38;1085.38;1085.38;250841800.00;3778.05;3778.05;3694.12;3714.24;3714.24;6612570000.00;3521.72;3531.60;3446.55;3483.07;3483.07;293700.00;13284.72;13322.00;12985.05;13070.69;13070.69;7809670000.00
01/02/2021;1875.00;1905.00;1875.00;1899.00;1899.00;3262360.00;1094.68;1104.01;1093.54;1100.99;1100.99;189821600.00;;;;;;;3477.17;3506.39;3469.88;3505.28;3505.28;277600.00;13226.18;13431.46;13132.47;13403.39;13403.39;7014220000.00
02/02/2021;1910.00;1922.00;1904.00;1920.00;1920.00;3755030.00;1110.85;1121.55;1109.73;1119.53;1119.53;227740100.00;;;;;;;3510.81;3535.50;3495.57;3533.69;3533.69;264500.00;13543.10;13652.70;13535.86;13612.78;13612.78;7240220000.00
03/02/2021;1933.00;1948.00;1932.00;1948.00;1948.00;5741720.00;1128.96;1131.42;1118.53;1121.09;1121.09;203239600.00;;;;;;;3531.15;3544.01;3508.51;3517.31;3517.31;297400.00;13718.31;13723.83;13585.34;13610.54;13610.54;7465240000.00
04/02/2021;1944.00;1953.00;1937.00;1941.00;1941.00;1966210.00;1120.30;1127.43;1119.65;1126.74;1126.74;204246400.00;;;;;;;3503.78;3524.72;3465.77;3501.86;3501.86;298800.00;13674.06;13778.42;13631.62;13777.74;13777.74;7218680000.00
05/02/2021;1958.00;1968.00;1951.00;1967.00;1967.00;2210830.00;1131.86;1135.86;1129.93;1132.93;1132.93;211302000.00;;;;;;;3509.49;3536.54;3492.96;3496.33;3496.33;290100.00;13824.88;13878.16;13761.66;13856.30;13856.30;6697720000.00
08/02/2021;1975.00;2003.00;1975.00;2001.00;2001.00;2528050.00;1139.04;1141.16;1135.76;1136.56;1136.56;211919600.00;;;;;;;3504.56;3542.21;3492.13;3532.45;3532.45;249800.00;13937.06;13987.74;13894.15;13987.64;13987.64;8439940000.00
09/02/2021;2006.00;2008.00;1993.00;2001.00;2001.00;5614700.00;1136.78;1138.59;1133.34;1138.00;1138.00;182397600.00;;;;;;;3539.77;3604.01;3528.68;3603.49;3603.49;253800.00;13966.82;14044.95;13966.55;14007.70;14007.70;8658980000.00
10/02/2021;1999.00;2013.00;1995.00;2009.00;2009.00;2057020.00;1143.19;1143.19;1130.09;1134.18;1134.18;320562300.00;;;;;;;3612.61;3662.77;3612.50;3655.09;3655.09;257900.00;14093.35;14109.12;13845.47;13972.53;13972.53;10165550000.00
11/02/2021;;;;;;;1136.63;1139.11;1134.41;1138.50;1138.50;237347300.00;;;;;;;;;;;;;14045.21;14058.91;13916.85;14025.77;14025.77;10000200000.00
12/02/2021;2018.00;2018.00;2004.00;2010.00;2010.00;2552090.00;1136.61;1147.76;1133.53;1147.60;1147.60;255338200.00;;;;;;;;;;;;;13979.21;14102.04;13937.71;14095.47;14095.47;7352960000.00
15/02/2021;2027.00;2036.00;2020.00;2033.00;2033.00;2327310.00;1152.32;1163.94;1150.14;1161.12;1161.12;255672600.00;;;;;;;;;;;;;;;;;;
16/02/2021;2035.00;2054.00;2033.00;2043.00;2043.00;3207460.00;1162.52;1163.82;1159.42;1161.15;1161.15;198668800.00;;;;;;;;;;;;;14152.21;14175.12;13995.45;14047.50;14047.50;7646300000.00
17/02/2021;2042.00;2047.00;2032.00;2037.00;2037.00;2038170.00;1156.96;1162.59;1155.13;1156.12;1156.12;237849300.00;;;;;;;;;;;;;13911.65;13976.43;13804.26;13965.49;13965.49;7227140000.00
18/02/2021;2040.00;2046.00;2014.00;2018.00;2018.00;5644270.00;1155.22;1158.08;1144.69;1147.07;1147.07;232273000.00;;;;;;;3721.09;3731.69;3663.66;3675.36;3675.36;340300.00;13814.67;13905.96;13714.35;13865.36;13865.36;6454280000.00
19/02/2021;2002.00;2013.00;1998.00;2006.00;2006.00;2023180.00;1149.31;1156.69;1146.90;1154.79;1154.79;239047600.00;;;;;;;3661.78;3699.65;3634.01;3696.17;3696.17;361100.00;13929.20;13985.58;13842.60;13874.46;13874.46;6686060000.00
22/02/2021;2025.00;2031.00;2013.00;2014.00;2014.00;1330980.00;1145.56;1149.94;1137.91;1148.14;1148.14;215762600.00;;;;;;;3707.19;3717.27;3642.44;3642.44;3642.44;488800.00;13714.20;13757.06;13530.96;13533.05;13533.05;6435100000.00
23/02/2021;;;;;;;1150.08;1150.79;1132.01;1145.04;1145.04;325722400.00;;;;;;;3617.70;3672.15;3617.70;3636.36;3636.36;398900.00;13262.61;13526.09;13003.98;13465.20;13465.20;7482840000.00
24/02/2021;2007.00;2012.00;1978.00;1980.00;1980.00;1578690.00;1142.81;1149.00;1139.68;1146.63;1146.63;231714100.00;;;;;;;3638.94;3645.65;3531.59;3564.08;3564.08;362200.00;13400.25;13607.36;13286.59;13597.97;13597.97;5793430000.00
25/02/2021;2007.00;2009.00;2000.00;2006.00;2006.00;975170.00;1152.23;1152.99;1141.98;1141.98;1141.98;260349900.00;;;;;;;3595.54;3608.56;3568.47;3585.05;3585.05;366200.00;13512.64;13602.86;13066.38;13119.43;13119.43;6335240000.00
26/02/2021;1977.00;1977.00;1930.00;1939.00;1939.00;2494820.00;1126.44;1135.97;1119.34;1123.08;1123.08;312666100.00;;;;;;;3514.56;3550.41;3500.70;3509.08;3509.08;333300.00;13232.90;13368.06;13024.53;13192.35;13192.35;5883880000.00
01/03/2021;1967.00;1980.00;1964.00;1979.00;1979.00;2038350.00;1138.02;1145.82;1137.05;1144.02;1144.02;222425100.00;3842.51;3914.50;3842.51;3901.82;3901.82;5071540000.00;3531.48;3552.57;3511.99;3551.40;3551.40;315500.00;13406.16;13596.59;13362.66;13588.83;13588.83;5047710000.00
02/03/2021;1994.00;1994.00;1959.00;1970.00;1970.00;4649470.00;1141.24;1151.58;1140.17;1144.61;1144.61;213064500.00;3903.64;3906.41;3868.57;3870.29;3870.29;5493690000.00;3566.85;3566.85;3485.36;3508.59;3508.59;339800.00;13599.45;13601.33;13352.00;13358.79;13358.79;4920320000.00
03/03/2021;1978.00;1983.00;1967.00;1982.00;1982.00;5012150.00;1151.69;1155.85;1139.67;1147.53;1147.53;242642100.00;3863.99;3874.47;3818.86;3819.72;3819.72;6150790000.00;3500.16;3577.62;3498.72;3576.90;3576.90;347700.00;13336.25;13372.52;12995.07;12997.75;12997.75;5493960000.00
04/03/2021;1964.00;1971.00;1940.00;1958.00;1958.00;1830600.00;1139.89;1147.30;1136.88;1144.45;1144.45;249802400.00;3818.53;3843.67;3723.34;3768.47;3768.47;7142240000.00;3546.64;3552.20;3487.38;3503.49;3503.49;393600.00;12953.99;13068.71;12553.96;12723.47;12723.47;7799710000.00
05/03/2021;1952.00;1975.00;1935.00;1975.00;1975.00;2509760.00;1135.67;1146.06;1129.66;1133.33;1133.33;271764800.00;3793.58;3851.69;3730.19;3841.94;3841.94;6842570000.00;3463.31;3523.57;3456.67;3501.99;3501.99;356400.00;12860.04;12941.21;12397.05;12920.15;12920.15;7696900000.00
08/03/2021;1998.00;1999.00;1962.00;1970.00;1970.00;2303840.00;1139.86;1153.14;1139.85;1153.14;1153.14;269424700.00;3844.39;3881.06;3819.25;3821.35;3821.35;5852240000.00;3524.98;3542.30;3421.22;3421.41;3421.41;387000.00;12904.26;13001.00;12599.23;12609.16;12609.16;5971260000.00
09/03/2021;1984.00;1998.00;1971.00;1996.00;1996.00;4837560.00;1152.46;1165.64;1152.45;1163.11;1163.11;266053200.00;3851.93;3903.76;3851.93;3875.44;3875.44;5496340000.00;3415.34;3429.15;3328.31;3359.29;3359.29;407700.00;12923.07;13151.54;12882.49;13073.82;13073.82;6294910000.00
10/03/2021;1999.00;2002.00;1990.00;1998.00;1998.00;985510.00;1162.41;1174.27;1161.48;1173.01;1173.01;225191700.00;3891.99;3917.35;3885.73;3898.81;3898.81;5827250000.00;3389.84;3397.03;3354.82;3357.74;3357.74;299700.00;13234.73;13277.11;13035.44;13068.83;13068.83;5991730000.00
11/03/2021;1999.00;2006.00;1994.00;2005.00;2005.00;744160.00;1178.46;1183.53;1177.47;1183.27;1183.27;236452000.00;3915.54;3960.27;3915.54;3939.34;3939.34;5300010000.00;3369.90;3436.83;3369.90;3436.83;3436.83;322100.00;13273.31;13433.62;13246.33;13398.67;13398.67;5956260000.00
12/03/2021;2008.00;2029.00;1999.00;2028.00;2028.00;987490.00;1179.15;1179.63;1174.57;1179.42;1179.42;185476900.00;3924.52;3944.99;3915.21;3943.34;3943.34;4469240000.00;3447.20;3454.51;3417.24;3453.08;3453.08;358000.00;13222.81;13324.69;13158.72;13319.86;13319.86;5472340000.00
15/03/2021;2039.00;2048.00;2033.00;2046.00;2046.00;1494220.00;1183.26;1188.13;1176.16;1179.34;1179.34;197079900.00;3942.96;3970.08;3923.54;3968.94;3968.94;4882190000.00;3441.88;3457.49;3392.51;3419.95;3419.95;367800.00;13323.47;13460.35;13272.50;13459.71;13459.71;5933440000.00
16/03/2021;2048.00;2061.00;2046.00;2058.00;2058.00;1524290.00;1183.89;1185.79;1180.14;1184.32;1184.32;221500700.00;3973.59;3981.04;3953.44;3962.71;3962.71;4604870000.00;3424.65;3448.88;3406.18;3446.73;3446.73;316700.00;13523.17;13620.71;13397.08;13471.57;13471.57;5463770000.00
17/03/2021;2053.00;2065.00;2051.00;2064.00;2064.00;3643570.00;1182.18;1184.64;1179.48;1183.44;1183.44;2077300.00;3949.57;3983.87;3935.74;3974.12;3974.12;4541620000.00;3435.73;3454.06;3410.28;3445.55;3445.55;280100.00;13336.91;13595.00;13272.69;13525.20;13525.20;5465500000.00
18/03/2021;2078.00;2094.00;2073.00;2090.00;2090.00;2412580.00;1187.66;1187.95;1181.26;1184.47;1184.47;230230500.00;3953.50;3969.62;3910.86;3915.46;3915.46;4043170000.00;3449.64;3478.15;3449.38;3463.07;3463.07;284400.00;13349.20;13384.46;13101.92;13116.17;13116.17;5699900000.00
19/03/2021;2073.00;2096.00;2072.00;2095.00;2095.00;2216060.00;1175.76;1182.52;1171.91;1176.57;1176.57;563487500.00;3913.14;3930.12;3886.75;3913.10;3913.10;7725050000.00;3423.87;3439.52;3389.29;3404.66;3404.66;309200.00;13119.90;13252.37;13039.45;13215.24;13215.24;7591530000.00
22/03/2021;2081.00;2082.00;2061.00;2073.00;2073.00;4697090.00;1170.22;1176.70;1169.00;1175.47;1175.47;194413900.00;3916.48;3955.31;3914.16;3940.59;3940.59;4311380000.00;3406.12;3443.66;3404.23;3443.44;3443.44;312600.00;13278.78;13455.64;13278.78;13377.54;13377.54;5302770000.00
23/03/2021;2082.00;2085.00;2052.00;2052.00;2052.00;4127900.00;1171.03;1176.49;1167.34;1172.47;1172.47;228877200.00;3937.60;3949.13;3901.57;3910.52;3910.52;4645340000.00;3445.34;3445.42;3390.05;3411.51;3411.51;326400.00;13381.43;13405.15;13202.43;13227.70;13227.70;5607860000.00
24/03/2021;2033.00;2041.00;2002.00;2009.00;2009.00;5062500.00;1167.24;1174.44;1165.39;1173.25;1173.25;207072600.00;3919.93;3942.08;3889.07;3889.14;3889.14;4766990000.00;3394.13;3415.29;3362.18;3367.06;3367.06;317400.00;13289.24;13292.92;12961.35;12961.89;12961.89;6184470000.00
25/03/2021;2018.00;2042.00;2018.00;2033.00;2033.00;3068010.00;1167.38;1173.03;1160.19;1173.03;1173.03;186399000.00;3879.34;3919.54;3853.50;3909.52;3909.52;4940800000.00;3355.07;3382.23;3344.97;3363.59;3363.59;270700.00;12844.58;13021.86;12786.81;12977.68;12977.68;5608640000.00
26/03/2021;2055.00;2067.00;2052.00;2066.00;2066.00;2914900.00;1179.80;1185.20;1177.24;1184.05;1184.05;192868900.00;3917.12;3978.19;3917.12;3974.54;3974.54;5467850000.00;3373.32;3423.22;3373.32;3418.33;3418.33;274600.00;12996.03;13149.55;12878.72;13138.73;13138.73;5195330000.00
29/03/2021;2089.00;2090.00;2054.00;2068.00;2068.00;3061640.00;1186.11;1190.68;1184.12;1187.95;1187.95;174481900.00;3969.31;3981.83;3943.25;3971.09;3971.09;4619840000.00;3429.63;3449.83;3409.89;3435.30;3435.30;284800.00;13103.97;13143.41;12968.16;13059.65;13059.65;4934000000.00
30/03/2021;2077.00;2079.00;2063.00;2073.00;2073.00;1944520.00;1193.56;1200.22;1191.26;1198.75;1198.75;187410900.00;3963.34;3968.01;3944.35;3958.55;3958.55;4103570000.00;3432.53;3457.63;3423.32;3456.68;3456.68;285400.00;13008.80;13075.75;12922.57;13045.39;13045.39;4685320000.00
31/03/2021;2062.00;2074.00;2050.00;2052.00;2052.00;2074830.00;1198.00;1199.72;1194.59;1195.05;1195.05;209593900.00;3967.25;3994.41;3966.98;3972.89;3972.89;4564980000.00;3452.21;3452.21;3420.83;3441.91;3441.91;283000.00;13122.57;13325.54;13118.38;13246.87;13246.87;4980670000.00
01/04/2021;2070.00;2073.00;2049.00;2052.00;2052.00;1884290.00;1201.44;1208.23;1199.44;1206.44;1206.44;170902800.00;3992.78;4020.63;3992.78;4019.87;4019.87;4151240000.00;3444.81;3470.03;3438.83;3466.33;3466.33;275200.00;13414.32;13487.08;13404.18;13480.11;13480.11;4553470000.00
02/04/2021;2074.00;2078.00;2059.00;2069.00;2069.00;1695050.00;;;;;;;;;;;;;3472.63;3487.59;3462.83;3484.39;3484.39;262700.00;;;;;;
05/04/2021;2077.00;2084.00;2069.00;2078.00;2078.00;1401820.00;;;;;;;4034.44;4083.42;4034.44;4077.91;4077.91;3999760000.00;;;;;;;13594.90;13720.58;13582.76;13705.59;13705.59;4439970000.00
06/04/2021;2086.00;2086.00;2048.00;2050.00;2050.00;2340450.00;1217.70;1218.47;1211.21;1212.69;1212.69;199796900.00;4075.57;4086.23;4068.14;4073.94;4073.94;4027880000.00;3491.63;3493.28;3471.76;3482.97;3482.97;234700.00;13681.67;13776.71;13674.28;13698.38;13698.38;4038510000.00
07/04/2021;2058.00;2067.00;2045.00;2062.00;2062.00;1695310.00;1211.42;1214.34;1208.36;1209.71;1209.71;174143500.00;4074.29;4083.13;4068.31;4079.95;4079.95;4112640000.00;3483.42;3483.42;3453.19;3479.63;3479.63;295800.00;13675.30;13733.03;13653.59;13688.84;13688.84;4078990000.00
08/04/2021;2059.00;2060.00;2041.00;2049.00;2049.00;2282330.00;1214.54;1217.68;1212.42;1217.58;1217.58;219532200.00;4089.95;4098.19;4082.54;4097.17;4097.17;3901910000.00;3467.49;3495.91;3459.32;3482.55;3482.55;331800.00;13796.89;13830.14;13758.71;13829.31;13829.31;4133640000.00
09/04/2021;2059.00;2076.00;2054.00;2056.00;2056.00;1871350.00;1218.58;1220.30;1215.83;1217.16;1217.16;180268600.00;4096.11;4129.48;4095.51;4128.80;4128.80;3634910000.00;3475.44;3475.45;3442.14;3450.68;3450.68;280100.00;13787.02;13905.41;13748.35;13900.19;13900.19;3906460000.00
12/04/2021;2064.00;2065.00;2049.00;2051.00;2051.00;980650.00;1215.58;1217.46;1212.21;1212.21;1212.21;172190700.00;4124.71;4131.76;4114.82;4127.99;4127.99;3578500000.00;3445.97;3456.16;3403.90;3412.95;3412.95;309600.00;13854.44;13877.00;13783.95;13850.00;13850.00;4230160000.00
13/04/2021;2053.00;2068.00;2053.00;2056.00;2056.00;911660.00;1214.29;1217.73;1210.42;1216.08;1216.08;180482300.00;4130.10;4148.00;4124.43;4141.59;4141.59;3728440000.00;3411.29;3425.39;3387.90;3396.47;3396.47;270600.00;13902.45;14011.51;13902.45;13996.10;13996.10;4200290000.00
14/04/2021;2051.00;2051.00;2041.00;2047.00;2047.00;2413560.00;1220.54;1223.11;1219.17;1221.60;1221.60;161921300.00;4141.58;4151.69;4120.87;4124.66;4124.66;3976540000.00;3397.02;3420.03;3392.98;3416.72;3416.72;233200.00;14004.08;14033.63;13839.04;13857.84;13857.84;4102380000.00
15/04/2021;2050.00;2066.00;2049.00;2057.00;2057.00;1043030.00;1223.13;1228.66;1222.04;1227.19;1227.19;171625600.00;4139.76;4173.49;4139.76;4170.42;4170.42;4027680000.00;3409.61;3409.61;3373.09;3398.99;3398.99;234000.00;13983.23;14049.13;13970.42;14038.76;14038.76;4382620000.00
16/04/2021;2060.00;2061.00;2047.00;2058.00;2058.00;1901970.00;1226.71;1236.46;1226.48;1234.77;1234.77;232998400.00;4174.14;4191.31;4170.75;4185.47;4185.47;4157430000.00;3407.19;3432.63;3394.13;3426.62;3426.62;258600.00;14059.11;14062.50;13977.05;14052.34;14052.34;4414640000.00
19/04/2021;2056.00;2063.00;2049.00;2053.00;2053.00;2301780.00;1236.34;1238.89;1232.68;1233.34;1233.34;157101800.00;4179.80;4180.81;4150.47;4163.26;4163.26;3788020000.00;3427.55;3479.01;3414.36;3477.55;3477.55;302700.00;13984.58;14041.79;13842.57;13914.77;13914.77;4349340000.00
20/04/2021;2035.00;2036.00;2016.00;2019.00;2019.00;3334410.00;1230.99;1232.51;1208.12;1210.15;1210.15;227246600.00;4159.18;4159.18;4118.38;4134.94;4134.94;4338230000.00;3467.15;3494.30;3463.46;3472.94;3472.94;285300.00;13894.46;13927.67;13698.67;13786.27;13786.27;4229410000.00
21/04/2021;1988.00;1993.00;1971.00;1980.00;1980.00;5302420.00;1216.14;1224.21;1214.97;1222.17;1222.17;216369200.00;4128.42;4175.02;4126.35;4173.42;4173.42;3865820000.00;3456.30;3481.25;3450.11;3472.93;3472.93;253800.00;13745.77;13951.35;13706.86;13950.22;13950.22;3967090000.00
22/04/2021;2006.00;2018.00;1998.00;2016.00;2016.00;1826760.00;1226.53;1233.84;1225.21;1232.35;1232.35;186883100.00;4170.46;4179.57;4123.69;4134.98;4134.98;4235040000.00;3482.83;3485.36;3456.32;3465.11;3465.11;251100.00;13952.57;14015.87;13771.04;13818.41;13818.41;4397030000.00
23/04/2021;2002.00;2010.00;1996.00;2007.00;2007.00;1532500.00;1229.64;1233.10;1224.36;1231.79;1231.79;177828300.00;4138.78;4194.17;4138.78;4180.17;4180.17;3568080000.00;3462.09;3482.36;3456.33;3474.17;3474.17;249400.00;13861.37;14062.74;13856.83;14016.81;14016.81;4332500000.00
26/04/2021;2015.00;2018.00;2000.00;2012.00;2012.00;1716530.00;1231.18;1235.73;1228.46;1233.61;1233.61;172095400.00;4185.03;4194.19;4182.36;4187.62;4187.62;3738920000.00;3484.11;3497.12;3438.57;3441.17;3441.17;277000.00;14052.38;14154.03;14019.50;14138.78;14138.78;4479480000.00
27/04/2021;2010.00;2010.00;1994.00;1998.00;1998.00;1481270.00;1232.81;1234.14;1228.84;1231.62;1231.62;168308700.00;4188.25;4193.35;4176.22;4186.72;4186.72;3703240000.00;3440.09;3443.85;3417.26;3442.61;3442.61;253000.00;14170.91;14171.24;14064.28;14090.22;14090.22;4665430000.00
28/04/2021;1994.00;2009.00;1992.00;2000.00;2000.00;1857380.00;1234.75;1239.22;1232.28;1236.06;1236.06;171253600.00;4185.14;4201.53;4181.78;4183.18;4183.18;3772390000.00;3432.16;3457.07;3423.33;3457.07;3457.07;247400.00;14082.78;14133.65;14034.70;14051.03;14051.03;4532050000.00
29/04/2021;;;;;;;1242.38;1245.82;1232.45;1235.02;1235.02;203431400.00;4206.14;4218.78;4176.81;4211.47;4211.47;4288940000.00;3458.08;3478.23;3447.59;3474.90;3474.90;276600.00;14204.51;14211.57;13952.80;14082.55;14082.55;4854340000.00
30/04/2021;2003.00;2008.00;1988.00;1993.00;1993.00;4252670.00;1237.76;1238.10;1228.38;1228.38;1228.38;191440300.00;4198.10;4198.10;4174.85;4181.17;4181.17;4273680000.00;3468.30;3469.09;3426.90;3446.86;3446.86;312700.00;13970.73;14084.76;13941.63;13962.68;13962.68;4762770000.00
03/05/2021;;;;;;;1231.02;1236.70;1225.31;1235.44;1235.44;153353800.00;4191.98;4209.39;4188.03;4192.66;4192.66;4061170000.00;;;;;;;14031.77;14042.12;13881.51;13895.12;13895.12;4718850000.00
04/05/2021;;;;;;;1237.96;1241.11;1216.02;1218.10;1218.10;215223500.00;4179.04;4179.04;4128.59;4164.66;4164.66;4441080000.00;;;;;;;13774.51;13795.57;13485.59;13633.50;13633.50;5852850000.00
05/05/2021;;;;;;;1227.36;1238.94;1225.61;1238.81;1238.81;214677400.00;4177.06;4187.72;4160.94;4167.59;4167.59;4029050000.00;;;;;;;13731.13;13753.05;13553.93;13582.42;13582.42;4517100000.00
06/05/2021;2017.00;2034.00;2014.00;2024.00;2024.00;1363310.00;1240.68;1244.99;1233.61;1240.10;1240.10;205457300.00;4169.14;4202.70;4147.33;4201.62;4201.62;4504860000.00;3446.07;3471.24;3426.85;3441.28;3441.28;310400.00;13557.83;13635.73;13439.39;13632.84;13632.84;5000710000.00
07/05/2021;2025.00;2034.00;2018.00;2029.00;2029.00;1669500.00;1246.81;1248.20;1239.03;1248.14;1248.14;192110800.00;4210.34;4238.04;4201.64;4232.60;4232.60;4013060000.00;3446.41;3457.89;3416.78;3418.87;3418.87;353800.00;13723.09;13828.62;13690.75;13752.24;13752.24;4376800000.00
10/05/2021;2031.00;2052.00;2029.00;2049.00;2049.00;1751700.00;1249.78;1249.78;1240.98;1243.63;1243.63;189458000.00;4228.29;4236.39;4188.13;4188.43;4188.43;3678970000.00;3423.59;3429.74;3401.93;3427.99;3427.99;374200.00;13687.59;13687.93;13401.74;13401.86;13401.86;4795690000.00
11/05/2021;2034.00;2038.00;1995.00;2001.00;2001.00;3617440.00;1227.84;1229.51;1211.23;1219.76;1219.76;236611300.00;4150.34;4162.04;4111.53;4152.10;4152.10;3593110000.00;3406.60;3448.10;3384.70;3441.85;3441.85;350900.00;13115.85;13423.31;13107.67;13389.43;13389.43;4719720000.00
12/05/2021;2001.00;2005.00;1954.00;1969.00;1969.00;7742490.00;1219.91;1224.56;1214.06;1220.08;1220.08;222628500.00;4130.55;4134.73;4056.88;4063.04;4063.04;3735080000.00;3429.75;3466.37;3428.39;3462.75;3462.75;311400.00;13215.49;13288.61;13002.54;13031.68;13031.68;4730740000.00
13/05/2021;1954.00;1964.00;1937.00;1943.00;1943.00;4310190.00;1205.85;1223.61;1195.64;1220.46;1220.46;176327600.00;4074.99;4131.58;4074.99;4112.50;4112.50;3687780000.00;3432.14;3448.02;3418.38;3429.54;3429.54;319300.00;13150.94;13247.87;13007.24;13124.99;13124.99;4681530000.00
14/05/2021;1967.00;1983.00;1959.00;1978.00;1978.00;2764980.00;1229.81;1237.94;1222.03;1237.89;1237.89;181430800.00;4129.58;4183.13;4129.58;4173.85;4173.85;3251920000.00;3436.09;3490.64;3422.56;3490.38;3490.38;337000.00;13255.65;13460.88;13242.97;13429.98;13429.98;4008110000.00
17/05/2021;1992.00;1993.00;1961.00;1970.00;1970.00;2284330.00;1241.10;1242.67;1231.63;1234.69;1234.69;159643800.00;4169.92;4171.92;4142.69;4163.29;4163.29;3307130000.00;3490.41;3530.51;3490.14;3517.62;3517.62;322100.00;13368.80;13399.17;13265.40;13379.05;13379.05;3980630000.00
18/05/2021;1980.00;2007.00;1980.00;2002.00;2002.00;2044290.00;1242.60;1244.24;1232.60;1233.80;1233.80;175986500.00;4165.94;4169.15;4125.99;4127.83;4127.83;3559790000.00;3520.65;3529.01;3510.86;3529.01;3529.01;271300.00;13416.90;13485.34;13299.93;13303.64;13303.64;4283680000.00
19/05/2021;1981.00;1997.00;1975.00;1990.00;1990.00;1030440.00;1221.42;1223.38;1202.78;1215.27;1215.27;217219200.00;4098.45;4116.93;4061.41;4115.68;4115.68;3485550000.00;3521.11;3521.11;3503.82;3510.96;3510.96;278300.00;13078.19;13304.61;13072.23;13299.74;13299.74;4314980000.00
20/05/2021;1983.00;1996.00;1978.00;1989.00;1989.00;1323660.00;1221.78;1232.32;1216.30;1232.28;1232.28;157211900.00;4121.97;4172.80;4121.97;4159.12;4159.12;3019060000.00;3500.88;3517.74;3486.07;3506.94;3506.94;326000.00;13356.63;13563.52;13355.71;13535.74;13535.74;3972730000.00
21/05/2021;1994.00;2005.00;1991.00;1999.00;1999.00;1049980.00;1234.92;1242.76;1232.29;1238.92;1238.92;182668200.00;4168.61;4188.72;4151.72;4155.86;4155.86;3344620000.00;3510.84;3518.38;3479.67;3486.56;3486.56;283800.00;13616.19;13616.58;13463.26;13470.99;13470.99;3704590000.00
24/05/2021;1998.00;2016.00;1998.00;2009.00;2009.00;675800.00;1240.65;1244.01;1238.46;1243.90;1243.90;85213100.00;4170.16;4209.52;4170.16;4197.05;4197.05;2947400000.00;3486.27;3498.30;3469.87;3497.28;3497.28;289500.00;13557.21;13708.85;13551.01;13661.17;13661.17;3490650000.00
25/05/2021;2017.00;2017.00;2008.00;2016.00;2016.00;618770.00;1247.65;1249.34;1243.67;1243.74;1243.74;150195900.00;4205.94;4213.42;4182.52;4188.13;4188.13;3420870000.00;3502.54;3584.58;3502.44;3581.34;3581.34;341200.00;13721.54;13751.14;13631.80;13657.17;13657.17;4084480000.00
26/05/2021;2007.00;2021.00;2003.00;2018.00;2018.00;2398880.00;1247.12;1248.64;1241.20;1243.42;1243.42;161202400.00;4191.59;4202.61;4184.11;4195.99;4195.99;3674490000.00;3586.84;3603.49;3585.37;3593.36;3593.36;342000.00;13693.94;13750.16;13679.59;13738.00;13738.00;4231140000.00
27/05/2021;2009.00;2014.00;2001.00;2005.00;2005.00;990080.00;1241.12;1251.91;1241.12;1247.07;1247.07;379696400.00;4201.94;4213.38;4197.78;4200.88;4200.88;5201110000.00;3585.73;3626.36;3579.26;3608.85;3608.85;309600.00;13742.59;13776.52;13701.63;13736.28;13736.28;5057550000.00
